,PassengerId,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck
2480,2661_01,1.0,4.0,0.0,750.0,3.0
2481,2661_02,0.0,0.0,0.0,0.0,0.0
2482,2662_01,1722.0,4.0,937.0,0.0,0.0
2483,2663_01,0.0,0.0,0.0,4.0,811.0
2484,2664_01,0.0,0.0,0.0,0.0,0.0
2485,2666_01,0.0,0.0,0.0,0.0,0.0
2486,2666_02,1874.0,0.0,260.0,0.0,0.0
2487,2668_01,29.0,34.0,1.0,2838.0,0.0
2488,2668_02,0.0,382.0,0.0,87.0,236.0
2489,2670_01,4.0,790.0,0.0,15.0,0.0
2490,2671_01,0.0,33.0,0.0,56.0,708.0
2491,2672_01,970.0,0.0,213.0,8.0,86.0
2492,2675_01,0.0,1554.0,3813.0,0.0,1435.0
2493,2676_01,3551.0,1284.0,1865.0,90.0,0.0
2494,2677_01,0.0,302.0,0.0,1367.0,669.0
2495,2678_01,0.0,680.0,0.0,10.0,0.0
2496,2679_01,0.0,0.0,0.0,0.0,0.0
2497,2682_01,880.0,0.0,0.0,8.0,0.0
2498,2683_01,2.0,1297.0,0.0,4.0,0.0
2499,2684_01,0.0,7116.0,0.0,13208.0,1515.0
2500,2685_01,886.0,0.0,0.0,0.0,21.0
2501,2687_01,0.0,1347.0,0.0,43.0,0.0
2502,2688_01,13.0,193.0,0.0,0.0,591.0
2503,2690_01,339.0,104.0,116.0,160.0,0.0
2504,2691_01,0.0,243.0,1.0,559.0,0.0
2505,2692_01,0.0,0.0,21.0,0.0,695.0
2506,2693_01,0.0,1514.0,0.0,72.0,1393.0
2507,2693_02,11.0,79.0,0.0,210.0,1895.0
2508,2693_03,0.0,846.0,0.0,263.0,2024.0
2509,2693_04,0.0,0.0,0.0,0.0,0.0
2510,2695_01,947.0,0.0,4.0,4.0,0.0
2511,2697_01,1893.0,487.0,4.0,0.0,0.0
2512,2698_01,0.0,2684.0,0.0,153.0,1751.0
2513,2700_01,45.0,138.0,1.0,0.0,530.0
2514,2701_01,0.0,0.0,0.0,0.0,0.0
2515,2702_01,0.0,0.0,0.0,0.0,0.0
2516,2703_01,0.0,617.0,0.0,0.0,10.0
2517,2704_01,1178.0,1.0,348.0,0.0,0.0
2518,2706_01,0.0,0.0,0.0,0.0,0.0
2519,2707_01,1113.0,1650.0,0.0,194.0,510.0
2520,2707_02,0.0,0.0,0.0,0.0,0.0
2521,2708_01,3.0,548.0,37.0,0.0,12.0
2522,2709_01,0.0,0.0,0.0,0.0,0.0
2523,2709_02,0.0,0.0,0.0,0.0,0.0
2524,2709_03,361.0,0.0,381.0,1622.0,0.0
2525,2709_04,0.0,0.0,0.0,0.0,0.0
2526,2712_01,0.0,0.0,0.0,0.0,0.0
2527,2713_01,0.0,0.0,0.0,0.0,0.0
2528,2714_01,269.0,1776.0,0.0,0.0,12.0
2529,2717_01,130.0,0.0,13.0,191.0,554.0
2530,2718_01,0.0,0.0,0.0,0.0,0.0
2531,2720_01,171.0,2373.0,1.0,30.0,985.0
2532,2720_02,0.0,0.0,0.0,0.0,0.0
2533,2720_03,0.0,0.0,0.0,0.0,0.0
2534,2721_01,21.0,746.0,55.0,0.0,4.0
2535,2722_01,0.0,0.0,0.0,0.0,0.0
2536,2723_01,0.0,0.0,0.0,0.0,0.0
2537,2723_02,0.0,5876.0,0.0,0.0,914.0
2538,2724_01,0.0,0.0,0.0,0.0,0.0
2539,2724_02,1200.0,0.0,38.0,48.0,0.0
2540,2725_01,0.0,0.0,362.0,272.0,0.0
2541,2726_01,0.0,0.0,0.0,0.0,0.0
2542,2727_01,0.0,9.0,11.0,784.0,63.0
2543,2729_01,0.0,0.0,0.0,0.0,0.0
2544,2730_01,0.0,0.0,0.0,0.0,0.0
2545,2730_02,0.0,1115.0,0.0,1674.0,132.0
2546,2730_03,0.0,,0.0,0.0,0.0
2547,2732_01,0.0,0.0,0.0,0.0,0.0
2548,2732_02,0.0,0.0,0.0,0.0,0.0
2549,2734_01,0.0,0.0,0.0,0.0,0.0
2550,2736_01,1709.0,4.0,24.0,0.0,0.0
2551,2737_01,0.0,726.0,0.0,281.0,1257.0
2552,2737_02,2381.0,1772.0,0.0,0.0,2618.0
2553,2738_01,1049.0,0.0,0.0,0.0,0.0
2554,2739_01,0.0,0.0,0.0,,0.0
2555,2740_01,1.0,143.0,0.0,254.0,107.0
2556,2741_01,471.0,0.0,133.0,2.0,692.0
2557,2743_01,746.0,0.0,2.0,0.0,11.0
2558,2745_01,1511.0,0.0,310.0,0.0,0.0
2559,2746_01,758.0,0.0,356.0,5.0,0.0
2560,2747_01,0.0,0.0,0.0,0.0,0.0
2561,2748_01,143.0,548.0,0.0,0.0,0.0
2562,2750_01,600.0,0.0,0.0,179.0,11.0
2563,2751_01,0.0,0.0,0.0,0.0,0.0
2564,2752_01,0.0,0.0,0.0,0.0,0.0
2565,2752_02,0.0,0.0,0.0,0.0,0.0
2566,2752_03,0.0,82.0,0.0,758.0,0.0
2567,2753_01,0.0,0.0,0.0,0.0,907.0
2568,2754_01,911.0,1.0,0.0,74.0,0.0
2569,2755_01,0.0,0.0,0.0,0.0,0.0
2570,2756_01,253.0,0.0,0.0,888.0,0.0
2571,2758_01,,0.0,0.0,0.0,0.0
2572,2759_01,0.0,0.0,170.0,14.0,810.0
2573,2760_01,0.0,0.0,0.0,0.0,0.0
2574,2760_02,0.0,0.0,0.0,0.0,0.0
2575,2760_03,0.0,0.0,0.0,0.0,0.0
2576,2762_01,625.0,0.0,260.0,0.0,0.0
2577,2762_02,254.0,0.0,10.0,180.0,0.0
2578,2763_01,91.0,756.0,0.0,0.0,12.0
2579,2764_01,0.0,0.0,213.0,166.0,1209.0
2580,2765_01,1502.0,1.0,0.0,0.0,0.0
2581,2768_01,123.0,3.0,,7.0,0.0
2582,2768_02,0.0,0.0,0.0,0.0,0.0
2583,2768_03,0.0,0.0,0.0,0.0,0.0
2584,2769_01,0.0,837.0,192.0,0.0,
2585,2770_01,0.0,1721.0,0.0,96.0,0.0
2586,2772_01,0.0,0.0,0.0,757.0,0.0
2587,2773_01,314.0,2.0,648.0,92.0,0.0
2588,2774_01,3.0,0.0,3.0,0.0,697.0
2589,2774_02,0.0,1195.0,31.0,0.0,0.0
2590,2774_03,412.0,4.0,0.0,0.0,551.0
2591,2778_01,2301.0,0.0,414.0,,0.0
2592,2778_02,,0.0,0.0,0.0,0.0
2593,2780_01,14.0,702.0,0.0,0.0,0.0
2594,2781_01,0.0,0.0,0.0,0.0,0.0
2595,2783_01,0.0,0.0,0.0,0.0,0.0
2596,2783_02,2.0,8.0,0.0,2864.0,155.0
2597,2784_01,0.0,0.0,1661.0,52.0,8.0
2598,2785_01,,0.0,0.0,0.0,0.0
2599,2786_01,0.0,1.0,0.0,195.0,493.0
2600,2787_01,13.0,,1098.0,64.0,1.0
2601,2788_01,0.0,0.0,0.0,0.0,0.0
2602,2789_01,0.0,0.0,0.0,0.0,0.0
2603,2790_01,0.0,0.0,0.0,0.0,0.0
2604,2790_02,0.0,320.0,4333.0,1313.0,51.0
2605,2790_03,3.0,933.0,0.0,674.0,731.0
2606,2790_04,0.0,37.0,0.0,4689.0,0.0
2607,2790_05,0.0,9923.0,660.0,10.0,266.0
2608,2792_01,0.0,0.0,0.0,0.0,0.0
2609,2793_01,784.0,87.0,0.0,0.0,1.0
2610,2795_01,10.0,5659.0,15.0,3.0,0.0
2611,2795_02,0.0,802.0,0.0,2622.0,671.0
2612,2796_01,0.0,0.0,0.0,863.0,0.0
2613,2797_01,0.0,0.0,0.0,0.0,1345.0
2614,2798_01,6.0,437.0,,54.0,3030.0
2615,2798_02,0.0,0.0,0.0,0.0,0.0
2616,2799_01,3.0,0.0,0.0,881.0,0.0
2617,2799_02,0.0,0.0,0.0,0.0,0.0
2618,2801_01,1.0,767.0,0.0,13104.0,3657.0
2619,2802_01,18.0,2595.0,0.0,0.0,122.0
2620,2805_01,0.0,0.0,366.0,268.0,0.0
2621,2806_01,948.0,0.0,64.0,170.0,0.0
2622,2807_01,0.0,0.0,154.0,22.0,820.0
2623,2807_02,0.0,0.0,0.0,0.0,0.0
2624,2807_03,0.0,0.0,0.0,0.0,0.0
2625,2809_01,0.0,0.0,0.0,0.0,0.0
2626,2810_01,0.0,0.0,0.0,0.0,0.0
2627,2811_01,0.0,0.0,0.0,0.0,871.0
2628,2812_01,803.0,0.0,384.0,120.0,0.0
2629,2813_01,0.0,0.0,0.0,0.0,0.0
2630,2814_01,0.0,0.0,0.0,0.0,0.0
2631,2817_01,237.0,0.0,910.0,0.0,12.0
2632,2818_01,0.0,0.0,0.0,0.0,0.0
2633,2818_02,0.0,0.0,0.0,0.0,0.0
2634,2818_03,165.0,0.0,981.0,2.0,0.0
2635,2819_01,77.0,169.0,0.0,0.0,470.0
2636,2820_01,0.0,0.0,0.0,0.0,0.0
2637,2821_01,0.0,0.0,0.0,0.0,0.0
2638,2822_01,0.0,0.0,,0.0,0.0
2639,2822_02,0.0,0.0,0.0,0.0,
2640,2822_03,0.0,,0.0,0.0,0.0
2641,2822_04,0.0,0.0,0.0,0.0,0.0
2642,2822_05,0.0,0.0,0.0,0.0,0.0
2643,2823_01,0.0,0.0,0.0,0.0,0.0
2644,2824_01,0.0,0.0,0.0,0.0,0.0
2645,2825_01,0.0,0.0,0.0,0.0,0.0
2646,2826_01,1581.0,213.0,0.0,18.0,3051.0
2647,2826_02,20.0,6807.0,174.0,3538.0,2473.0
2648,2831_01,0.0,824.0,0.0,495.0,1479.0
2649,2831_02,0.0,1.0,0.0,2085.0,55.0
2650,2832_01,0.0,250.0,23.0,0.0,514.0
2651,2834_01,0.0,11.0,0.0,2205.0,1295.0
2652,2835_01,0.0,186.0,,548.0,5058.0
2653,2837_01,0.0,0.0,,3.0,1919.0
2654,2838_01,0.0,0.0,0.0,0.0,0.0
2655,2839_01,1.0,3935.0,0.0,146.0,0.0
2656,2840_01,672.0,0.0,0.0,0.0,20.0
2657,2843_01,357.0,0.0,657.0,0.0,0.0
2658,2846_01,0.0,0.0,0.0,0.0,0.0
2659,2847_01,0.0,0.0,0.0,0.0,0.0
2660,2852_01,33.0,126.0,0.0,461.0,0.0
2661,2853_01,56.0,757.0,111.0,0.0,0.0
2662,2854_01,0.0,,14.0,692.0,809.0
2663,2856_01,0.0,896.0,0.0,,4168.0
2664,2857_01,631.0,,0.0,40.0,0.0
2665,2858_01,0.0,0.0,0.0,0.0,0.0
2666,2858_02,0.0,0.0,0.0,0.0,0.0
2667,2858_03,0.0,,0.0,0.0,0.0
2668,2859_01,0.0,0.0,0.0,0.0,0.0
2669,2860_01,154.0,22.0,77.0,1053.0,0.0
2670,2861_01,5.0,756.0,0.0,0.0,0.0
2671,2862_01,0.0,0.0,0.0,0.0,0.0
2672,2863_01,0.0,2.0,49.0,0.0,801.0
2673,2865_01,2904.0,23.0,7.0,0.0,81.0
2674,2865_02,520.0,0.0,442.0,0.0,0.0
2675,2866_01,0.0,0.0,0.0,0.0,0.0
2676,2867_01,71.0,0.0,1617.0,31.0,0.0
2677,2867_02,819.0,4.0,92.0,38.0,0.0
2678,2869_01,0.0,0.0,0.0,0.0,0.0
2679,2870_01,0.0,0.0,1.0,920.0,1.0
2680,2871_01,0.0,0.0,0.0,,0.0
2681,2871_02,0.0,0.0,0.0,0.0,0.0
2682,2872_01,0.0,1431.0,0.0,30.0,337.0
2683,2873_01,2127.0,,23.0,0.0,0.0
2684,2875_01,0.0,0.0,0.0,0.0,0.0
2685,2876_01,173.0,656.0,0.0,0.0,23.0
2686,2877_01,418.0,40.0,7.0,338.0,0.0
2687,2878_01,44.0,0.0,3648.0,0.0,9.0
2688,2880_01,0.0,0.0,0.0,0.0,0.0
2689,2881_01,0.0,0.0,0.0,0.0,0.0
2690,2882_01,0.0,0.0,0.0,0.0,0.0
2691,2883_01,0.0,93.0,1282.0,0.0,0.0
2692,2884_01,912.0,0.0,0.0,,0.0
2693,2887_01,0.0,0.0,744.0,62.0,3.0
2694,2888_01,901.0,0.0,1698.0,0.0,0.0
2695,2890_01,0.0,351.0,0.0,3.0,3447.0
2696,2890_02,0.0,0.0,0.0,0.0,0.0
2697,2891_01,4.0,904.0,0.0,0.0,1.0
2698,2892_01,0.0,0.0,0.0,0.0,0.0
2699,2892_02,0.0,0.0,0.0,0.0,0.0
2700,2892_03,0.0,0.0,0.0,0.0,0.0
2701,2892_04,0.0,1311.0,0.0,0.0,0.0
2702,2892_05,0.0,0.0,0.0,0.0,0.0
2703,2893_01,688.0,307.0,779.0,0.0,19.0
2704,2894_01,0.0,0.0,443.0,244.0,1.0
2705,2897_01,1.0,0.0,288.0,0.0,556.0
2706,2899_01,523.0,0.0,0.0,970.0,0.0
2707,2900_01,0.0,0.0,0.0,0.0,0.0
2708,2901_01,0.0,20.0,0.0,300.0,681.0
2709,2901_02,,2.0,25.0,,707.0
2710,2902_01,123.0,760.0,0.0,0.0,0.0
2711,2905_01,489.0,0.0,,0.0,0.0
2712,2906_01,1.0,0.0,133.0,104.0,574.0
2713,2907_01,0.0,9.0,2005.0,0.0,5.0
2714,2908_01,0.0,0.0,0.0,0.0,0.0
2715,2908_02,649.0,2.0,0.0,124.0,143.0
2716,2909_01,0.0,0.0,0.0,0.0,0.0
2717,2910_01,0.0,0.0,736.0,0.0,0.0
2718,2912_01,0.0,0.0,0.0,0.0,0.0
2719,2913_01,21.0,25.0,1509.0,0.0,1042.0
2720,2919_01,13.0,2119.0,315.0,0.0,261.0
2721,2919_02,0.0,0.0,0.0,0.0,0.0
2722,2919_03,,0.0,0.0,0.0,0.0
2723,2920_01,0.0,179.0,569.0,0.0,0.0
2724,2925_01,336.0,11.0,796.0,15.0,0.0
2725,2925_02,0.0,0.0,0.0,0.0,0.0
2726,2926_01,828.0,25.0,545.0,107.0,0.0
2727,2927_01,0.0,0.0,0.0,0.0,0.0
2728,2928_01,0.0,2062.0,2.0,19.0,1618.0
2729,2928_02,0.0,0.0,,0.0,0.0
2730,2928_03,0.0,0.0,0.0,0.0,0.0
2731,2929_01,0.0,0.0,0.0,0.0,0.0
2732,2930_01,,9.0,0.0,857.0,16.0
2733,2934_01,0.0,689.0,0.0,0.0,0.0
2734,2935_01,0.0,28.0,0.0,6841.0,543.0
2735,2936_01,15.0,30.0,11.0,2.0,388.0
2736,2938_01,0.0,0.0,0.0,0.0,0.0
2737,2940_01,5.0,308.0,363.0,7.0,0.0
2738,2941_01,24.0,0.0,13.0,717.0,0.0
2739,2942_01,198.0,44.0,97.0,30.0,510.0
2740,2943_01,0.0,0.0,0.0,0.0,0.0
2741,2944_01,214.0,3.0,16.0,569.0,0.0
2742,2944_02,,0.0,0.0,0.0,0.0
2743,2944_03,0.0,0.0,0.0,0.0,0.0
2744,2944_04,0.0,0.0,0.0,0.0,0.0
2745,2945_01,0.0,0.0,0.0,0.0,0.0
2746,2948_01,0.0,1971.0,77.0,577.0,1050.0
2747,2949_01,0.0,0.0,0.0,,0.0
2748,2950_01,310.0,0.0,374.0,0.0,5.0
2749,2953_01,0.0,641.0,0.0,2.0,0.0
2750,2954_01,235.0,0.0,101.0,0.0,316.0
2751,2956_01,3.0,141.0,0.0,0.0,1689.0
2752,2958_01,1822.0,0.0,4.0,107.0,1204.0
2753,2959_01,1.0,0.0,933.0,614.0,0.0
2754,2960_01,,,0.0,0.0,0.0
2755,2961_01,0.0,54.0,0.0,724.0,0.0
2756,2962_01,1228.0,0.0,132.0,0.0,0.0
2757,2964_01,2050.0,8525.0,0.0,270.0,636.0
2758,2965_01,0.0,0.0,709.0,258.0,3.0
2759,2966_01,2.0,417.0,323.0,0.0,84.0
2760,2968_01,0.0,,0.0,0.0,0.0
2761,2969_01,221.0,0.0,32.0,38.0,516.0
2762,2970_01,740.0,82.0,6.0,,1.0
2763,2971_01,0.0,3135.0,0.0,26.0,3.0
2764,2972_01,0.0,1.0,1441.0,0.0,190.0
2765,2975_01,0.0,0.0,585.0,0.0,10.0
2766,2979_01,0.0,0.0,0.0,0.0,0.0
2767,2982_01,0.0,0.0,0.0,0.0,0.0
2768,2983_01,0.0,0.0,31.0,0.0,810.0
2769,2984_01,0.0,210.0,0.0,4114.0,0.0
2770,2986_01,5711.0,0.0,2516.0,0.0,1370.0
2771,2988_01,396.0,1280.0,7.0,308.0,4941.0
2772,2990_01,0.0,0.0,0.0,0.0,0.0
2773,2992_01,0.0,,0.0,160.0,528.0
2774,2993_01,1252.0,6.0,,123.0,706.0
2775,2994_01,173.0,0.0,14.0,0.0,603.0
2776,2995_01,0.0,0.0,0.0,0.0,0.0
2777,2995_02,0.0,0.0,0.0,0.0,0.0
2778,2996_01,0.0,611.0,2.0,4.0,22.0
2779,2998_01,0.0,5252.0,0.0,124.0,300.0
2780,3000_01,736.0,0.0,0.0,0.0,1.0
2781,3001_01,0.0,1577.0,0.0,425.0,4359.0
2782,3001_02,0.0,1001.0,2280.0,,29.0
2783,3003_01,0.0,0.0,0.0,0.0,0.0
2784,3004_01,0.0,0.0,0.0,0.0,0.0
2785,3004_02,0.0,53.0,0.0,744.0,0.0
2786,3005_01,0.0,0.0,0.0,0.0,0.0
2787,3006_01,23.0,0.0,0.0,0.0,732.0
2788,3009_01,0.0,0.0,0.0,0.0,0.0
2789,3010_01,0.0,8403.0,0.0,7627.0,83.0
2790,3012_01,1187.0,1.0,,6.0,0.0
2791,3013_01,,256.0,0.0,207.0,409.0
2792,3014_01,82.0,1390.0,0.0,347.0,6237.0
2793,3015_01,0.0,1438.0,0.0,112.0,74.0
2794,3018_01,0.0,49.0,2.0,639.0,0.0
2795,3019_01,1644.0,0.0,234.0,157.0,64.0
2796,3020_01,0.0,216.0,0.0,5391.0,3372.0
2797,3021_01,517.0,1.0,301.0,60.0,4.0
2798,3021_02,608.0,0.0,6.0,0.0,1637.0
2799,3022_01,0.0,3331.0,270.0,2.0,3510.0
2800,3022_02,0.0,329.0,0.0,3154.0,312.0
2801,3023_01,0.0,0.0,0.0,0.0,0.0
2802,3024_01,0.0,0.0,1752.0,187.0,0.0
2803,3025_01,2.0,788.0,0.0,128.0,9.0
2804,3025_02,45.0,8.0,0.0,607.0,44.0
2805,3026_01,0.0,0.0,0.0,0.0,0.0
2806,3027_01,0.0,0.0,0.0,0.0,0.0
2807,3029_01,0.0,878.0,82.0,360.0,1784.0
2808,3029_02,0.0,0.0,0.0,0.0,0.0
2809,3030_01,728.0,2551.0,0.0,48.0,1804.0
2810,3030_02,0.0,0.0,0.0,0.0,0.0
2811,3032_01,0.0,0.0,0.0,0.0,0.0
2812,3032_02,0.0,0.0,0.0,0.0,0.0
2813,3032_03,0.0,0.0,0.0,0.0,0.0
2814,3032_04,479.0,12.0,25.0,643.0,283.0
2815,3033_01,0.0,27.0,1181.0,0.0,513.0
2816,3034_01,0.0,0.0,0.0,0.0,0.0
2817,3036_01,506.0,0.0,1.0,178.0,0.0
2818,3038_01,1228.0,0.0,0.0,0.0,0.0
2819,3039_01,0.0,0.0,0.0,0.0,0.0
2820,3040_01,2616.0,0.0,2.0,5.0,0.0
2821,3042_01,0.0,0.0,301.0,0.0,437.0
2822,3044_01,577.0,139.0,0.0,0.0,0.0
2823,3045_01,0.0,0.0,0.0,0.0,0.0
2824,3047_01,0.0,,0.0,0.0,0.0
2825,3047_02,995.0,0.0,6.0,48.0,0.0
2826,3048_01,0.0,0.0,0.0,,0.0
2827,3050_01,1586.0,2342.0,947.0,1.0,276.0
2828,3053_01,0.0,2.0,0.0,10976.0,810.0
2829,3054_01,578.0,77.0,0.0,306.0,5.0
2830,3055_01,1086.0,0.0,0.0,41.0,0.0
2831,3060_01,760.0,2.0,2.0,,0.0
2832,3060_02,3309.0,0.0,10.0,0.0,0.0
2833,3060_03,0.0,0.0,0.0,0.0,0.0
2834,3061_01,664.0,0.0,0.0,65.0,0.0
2835,3061_02,0.0,0.0,0.0,1745.0,72.0
2836,3062_01,741.0,0.0,31.0,0.0,36.0
2837,3063_01,0.0,0.0,0.0,0.0,0.0
2838,3063_02,0.0,0.0,0.0,0.0,0.0
2839,3063_03,1.0,0.0,0.0,450.0,254.0
2840,3064_01,0.0,0.0,0.0,0.0,0.0
2841,3065_01,0.0,2065.0,1650.0,356.0,1.0
2842,3066_01,1609.0,0.0,0.0,0.0,0.0
2843,3067_01,0.0,0.0,0.0,0.0,0.0
2844,3068_01,379.0,453.0,0.0,7.0,0.0
2845,3070_01,0.0,0.0,0.0,0.0,0.0
2846,3071_01,,0.0,0.0,0.0,0.0
2847,3071_02,0.0,,8.0,21.0,6023.0
2848,3073_01,0.0,0.0,0.0,0.0,0.0
2849,3076_01,0.0,0.0,0.0,0.0,0.0
2850,3079_01,35.0,0.0,36.0,581.0,0.0
2851,3080_01,0.0,0.0,0.0,822.0,2.0
2852,3081_01,0.0,1547.0,0.0,1784.0,1.0
2853,3081_02,0.0,0.0,0.0,0.0,0.0
2854,3082_01,1.0,30.0,1793.0,0.0,0.0
2855,3083_01,0.0,587.0,0.0,1497.0,1014.0
2856,3084_01,0.0,0.0,0.0,0.0,0.0
2857,3085_01,0.0,0.0,0.0,153.0,556.0
2858,3087_01,0.0,0.0,0.0,0.0,0.0
2859,3088_01,0.0,0.0,0.0,0.0,0.0
2860,3090_01,0.0,6013.0,0.0,820.0,31.0
2861,3091_01,0.0,946.0,0.0,7860.0,384.0
2862,3091_02,,0.0,0.0,0.0,0.0
2863,3092_01,,0.0,102.0,43.0,700.0
2864,3093_01,2229.0,0.0,1349.0,121.0,0.0
2865,3095_01,924.0,1284.0,10.0,9.0,0.0
2866,3096_01,5.0,1.0,633.0,0.0,188.0
2867,3099_01,0.0,0.0,0.0,0.0,0.0
2868,3100_01,0.0,0.0,0.0,0.0,0.0
2869,3100_02,809.0,0.0,0.0,0.0,0.0
2870,3100_03,0.0,0.0,0.0,0.0,0.0
2871,3102_01,0.0,0.0,0.0,0.0,0.0
2872,3103_01,0.0,7452.0,0.0,1158.0,7979.0
2873,3104_01,0.0,0.0,0.0,0.0,0.0
2874,3104_02,0.0,,0.0,0.0,0.0
2875,3110_01,520.0,0.0,0.0,195.0,0.0
2876,3111_01,1173.0,0.0,0.0,9.0,0.0
2877,3112_01,0.0,0.0,0.0,0.0,0.0
2878,3113_01,,0.0,0.0,0.0,0.0
2879,3113_02,0.0,0.0,0.0,0.0,0.0
2880,3114_01,1598.0,0.0,155.0,26.0,0.0
2881,3116_01,127.0,0.0,656.0,0.0,21.0
2882,3117_01,0.0,0.0,47.0,857.0,23.0
2883,3118_01,0.0,0.0,0.0,0.0,0.0
2884,3119_01,571.0,0.0,0.0,277.0,0.0
2885,3120_01,0.0,0.0,0.0,0.0,0.0
2886,3120_02,691.0,3.0,68.0,286.0,0.0
2887,3121_01,0.0,0.0,0.0,0.0,0.0
2888,3123_01,0.0,0.0,0.0,0.0,0.0
2889,3124_01,0.0,0.0,0.0,0.0,0.0
2890,3124_02,1130.0,8.0,299.0,0.0,0.0
2891,3124_03,0.0,0.0,0.0,0.0,0.0
2892,3126_01,139.0,4018.0,13.0,232.0,1140.0
2893,3126_02,0.0,0.0,0.0,0.0,0.0
2894,3128_01,62.0,57.0,2646.0,1104.0,312.0
2895,3130_01,886.0,0.0,618.0,0.0,0.0
2896,3131_01,0.0,0.0,0.0,0.0,0.0
2897,3131_02,0.0,0.0,0.0,0.0,0.0
2898,3131_03,0.0,0.0,0.0,0.0,0.0
2899,3132_01,0.0,0.0,0.0,0.0,0.0
2900,3133_01,0.0,140.0,394.0,0.0,0.0
2901,3134_01,0.0,4513.0,0.0,85.0,1437.0
2902,3136_01,0.0,0.0,0.0,0.0,0.0
2903,3138_01,0.0,4.0,1604.0,678.0,1681.0
2904,3140_01,912.0,0.0,43.0,0.0,0.0
2905,3142_01,33.0,1117.0,59.0,0.0,16.0
2906,3142_02,1087.0,0.0,71.0,0.0,0.0
2907,3143_01,0.0,0.0,0.0,0.0,
2908,3145_01,0.0,0.0,0.0,0.0,0.0
2909,3147_01,17.0,427.0,31.0,257.0,0.0
2910,3149_01,0.0,730.0,79.0,0.0,
2911,3149_02,0.0,0.0,0.0,0.0,0.0
2912,3152_01,0.0,0.0,0.0,0.0,0.0
2913,3158_01,1507.0,,3.0,2.0,1196.0
2914,3159_01,0.0,0.0,0.0,0.0,0.0
2915,3161_01,0.0,323.0,971.0,58.0,4240.0
2916,3162_01,0.0,0.0,0.0,0.0,0.0
2917,3162_02,0.0,0.0,5.0,0.0,2409.0
2918,3162_03,0.0,0.0,0.0,0.0,0.0
2919,3163_01,1007.0,0.0,142.0,295.0,0.0
2920,3163_02,4.0,0.0,1834.0,1.0,66.0
2921,3164_01,0.0,0.0,0.0,0.0,0.0
2922,3166_01,,0.0,0.0,0.0,0.0
2923,3168_01,0.0,7.0,548.0,4.0,0.0
2924,3169_01,207.0,350.0,74.0,0.0,3.0
2925,3171_01,0.0,0.0,0.0,0.0,0.0
2926,3172_01,0.0,0.0,1352.0,5.0,0.0
2927,3174_01,155.0,0.0,1632.0,3.0,0.0
2928,3174_02,0.0,0.0,0.0,0.0,0.0
2929,3175_01,0.0,0.0,0.0,0.0,0.0
2930,3176_01,0.0,9032.0,0.0,128.0,1464.0
2931,3179_01,2840.0,0.0,0.0,0.0,0.0
2932,3180_01,,1.0,379.0,0.0,336.0
2933,3181_01,4.0,353.0,193.0,241.0,0.0
2934,3182_01,0.0,0.0,699.0,0.0,0.0
2935,3184_01,0.0,0.0,0.0,0.0,0.0
2936,3184_02,0.0,0.0,0.0,0.0,0.0
2937,3185_01,0.0,788.0,0.0,0.0,1191.0
2938,3188_01,0.0,0.0,0.0,0.0,0.0
2939,3189_01,0.0,0.0,0.0,0.0,0.0
2940,3189_02,1299.0,0.0,0.0,0.0,0.0
2941,3191_01,0.0,0.0,0.0,0.0,0.0
2942,3192_01,0.0,0.0,147.0,,0.0
2943,3193_01,309.0,,849.0,0.0,0.0
2944,3195_01,0.0,0.0,0.0,0.0,0.0
2945,3195_02,0.0,31.0,6.0,223.0,356.0
2946,3195_03,0.0,0.0,675.0,31.0,0.0
2947,3195_04,0.0,0.0,0.0,0.0,0.0
2948,3195_05,0.0,0.0,0.0,0.0,0.0
2949,3195_06,0.0,0.0,0.0,0.0,0.0
2950,3196_01,1046.0,0.0,1553.0,0.0,0.0
2951,3197_01,0.0,0.0,,588.0,0.0
2952,3200_01,4.0,11.0,669.0,0.0,773.0
2953,3201_01,330.0,11.0,0.0,0.0,398.0
2954,3203_01,0.0,0.0,0.0,0.0,0.0
2955,3204_01,,1653.0,7.0,227.0,1457.0
2956,3204_02,3865.0,3810.0,0.0,12.0,196.0
2957,3204_03,0.0,131.0,,8873.0,469.0
2958,3205_01,0.0,0.0,0.0,0.0,0.0
2959,3206_01,293.0,0.0,21.0,573.0,0.0
2960,3209_01,0.0,0.0,0.0,0.0,0.0
2961,3210_01,454.0,19.0,0.0,,3219.0
2962,3210_02,11.0,596.0,0.0,3583.0,266.0
2963,3210_03,76.0,2804.0,0.0,1287.0,1229.0
2964,3211_01,11.0,0.0,9.0,2645.0,2.0
2965,3211_02,511.0,233.0,,0.0,144.0
2966,3211_03,0.0,0.0,0.0,0.0,0.0
2967,3212_01,180.0,264.0,0.0,1225.0,0.0
2968,3213_01,715.0,0.0,726.0,325.0,0.0
2969,3215_01,0.0,0.0,0.0,0.0,0.0
2970,3216_01,0.0,0.0,0.0,0.0,0.0
2971,3216_02,0.0,0.0,0.0,0.0,0.0
2972,3216_03,0.0,1573.0,0.0,36.0,0.0
2973,3217_01,324.0,574.0,116.0,0.0,0.0
2974,3218_01,5.0,623.0,88.0,5.0,1.0
2975,3218_02,52.0,0.0,5.0,517.0,0.0
2976,3218_03,0.0,0.0,0.0,0.0,0.0
2977,3219_01,0.0,0.0,0.0,0.0,0.0
